df_index,final_price,list_price,bathrooms,parking,lat,long,mean_district_income,sqft,bedrooms_ag,total_bedrooms,is_house
3283,585000,599000,2,1,43.683004800000006,-79.5256988,45615,950.0,2,3,0
3286,575000,585000,2,2,43.760387,-79.19877209999999,33323,1761.820652173913,3,3,1
3287,2530000,2648000,5,2,43.6754408,-79.40034469999998,112766,1856.3063063063064,4,5,1
3288,750000,749900,2,4,43.7662675,-79.2575454,33256,2310.1479046836484,3,5,1
3291,589000,595000,3,1,43.7706127,-79.33983359999998,36359,1300.0,3,3,1
3292,765000,770000,2,4,43.6973939,-79.56260490000003,36674,1761.820652173913,3,5,1
3294,485000,499900,2,1,43.640566,-79.56273890000001,38255,750.0,2,2,0
3295,899888,919900,3,3,43.7939667,-79.340813,36346,2250.0,3,4,1
3298,1300000,1345000,6,3,43.7266263,-79.55101429999998,32012,4250.0,4,6,1
3299,785000,759000,4,4,43.7606396,-79.18842839999998,33323,2310.1479046836484,3,4,1
3301,940000,950000,4,2,43.7042119,-79.26287909999998,54360,2250.0,4,5,1
3302,488000,499000,1,1,43.7816907,-79.41438529999998,45212,650.0,1,2,0
3303,450000,449000,1,1,43.6795327,-79.2959082,54324,650.0,2,2,0
3304,437000,458000,2,1,43.7798189,-79.28286440000002,31825,650.0,1,2,0
3305,2275000,2295000,3,1,43.6749677,-79.3725588,207903,2750.0,4,5,1
3309,1075000,899000,3,0,43.6424602,-79.4375271,50580,1761.820652173913,4,4,1
3311,1225000,1249000,3,3,43.7078891,-79.2452691,44718,1750.0,2,4,1
3312,839000,829000,2,1,43.6600036,-79.45188569999998,39740,1300.0,2,3,1
3316,566200,519000,1,1,43.6808839,-79.28215449999998,54360,750.0,1,1,0
3317,870000,899900,2,1,43.768539200000006,-79.38131249999998,52035,1300.0,2,3,0
3319,550000,549990,2,2,43.6762593,-79.5659194,44177,1100.0,2,2,1
3320,508600,514900,1,0,43.6387003,-79.4121833,70623,550.0,1,1,0
3323,975000,799000,4,1,43.6210825,-79.4891968,54438,1750.0,3,3,1
3324,643000,648000,1,1,43.7696635,-79.413783,44576,650.0,1,2,0
3325,600000,597000,1,1,43.6403804,-79.3973372,70600,750.0,1,2,0
3327,458000,399800,1,1,43.76909439999999,-79.36868709999997,52035,250.0,1,1,0
3328,825000,899000,3,4,43.7448492,-79.56155129999998,29528,1300.0,3,4,1
3329,609000,619990,1,1,43.64577449999999,-79.39465200000002,70600,550.0,1,1,0
3331,1610000,1550000,4,2,43.7040318,-79.4183603,85099,2750.0,3,4,1
3333,596000,605000,2,1,43.769571,-79.3686431,52035,1100.0,2,3,0
3334,2512500,2575000,5,2,43.7065111,-79.413275,169203,2310.1479046836484,4,5,1
3338,1775000,1735000,2,1,43.66436239999999,-79.36057840000002,63012,1761.820652173913,3,3,1
3339,810000,850000,1,3,43.6524622,-79.5508826,52787,900.0,3,3,1
3340,930000,899000,3,4,43.7847743,-79.4504551,32724,2310.1479046836484,4,5,1
3341,1284500,1289000,4,1,43.6853531,-79.4366434,39803,2310.1479046836484,3,4,1
3345,460000,469000,1,0,43.6670237,-79.44741069999998,39740,650.0,1,2,0
3346,468000,449888,1,1,43.77432520000001,-79.34609080000001,36359,550.0,1,1,0
3347,537250,568888,1,1,43.7754238,-79.33748159999998,36359,750.0,2,2,0
3348,795000,799900,4,2,43.7640827,-79.2329622,30878,2310.1479046836484,3,6,1
3349,610000,615000,1,0,43.6493806,-79.37453190000002,53583,550.0,1,1,0
3350,3808000,3799000,4,2,43.6480403,-79.41864040000002,50694,2310.1479046836484,3,4,1
3351,1500000,1450000,3,8,43.653549,-79.5580495,52787,2310.1479046836484,4,4,1
3353,431000,449900,1,0,43.6488,-79.37713339999998,53583,550.0,1,1,0
3354,645000,649900,2,1,43.636309,-79.46625759999998,35207,950.0,2,3,0
3355,715000,699999,2,3,43.6679097,-79.49453319999998,34059,2310.1479046836484,2,2,1
3356,832000,847000,2,2,43.75493710000001,-79.18908619999998,53203,2310.1479046836484,3,4,1
3357,465000,475000,1,0,43.6419664,-79.38173959999997,70600,250.0,0,0,0
3358,385000,379900,1,1,43.7018758,-79.50777819999998,32997,750.0,1,1,1
3359,980000,959000,1,3,43.66228570000001,-79.49706599999998,76629,1750.0,3,3,1
3363,629000,630000,1,1,43.7640292,-79.40704170000002,45326,650.0,1,2,0
3365,1057000,1068000,4,2,43.7919886,-79.2960315,34200,2310.1479046836484,4,4,1
3370,1205000,1268000,5,5,43.7358626,-79.46555040000001,34168,2310.1479046836484,6,8,1
3371,435000,449000,1,1,43.7400659,-79.42495439999998,123077,950.0,1,2,0
3372,790000,799000,3,1,43.8149569,-79.26993490000002,30414,1761.820652173913,4,4,1
3373,1125000,1099000,2,1,43.6945728,-79.35331009999999,44557,1300.0,3,3,1
3374,373000,385900,1,0,43.6968278,-79.29341240000002,30430,1100.0,2,2,0
3375,1200000,999900,4,1,43.6694579,-79.4311853,39740,2310.1479046836484,5,5,1
3377,1300000,1398000,5,3,43.713185,-79.4442686,38527,2494.4444444444443,6,6,1
3378,852000,799999,3,2,43.79535569999999,-79.18150440000002,40972,2310.1479046836484,4,4,1
3379,560000,560000,2,1,43.59437579999999,-79.53277039999998,47384,1100.0,2,2,0
3380,458000,469000,1,1,43.5898499,-79.54516029999998,47384,650.0,1,1,0
3381,882000,888000,4,6,43.7510146,-79.2057463,53203,2310.1479046836484,3,4,1
3382,630000,648000,1,1,43.6364097,-79.40200340000001,70623,750.0,1,2,0
3383,640000,649900,1,2,43.64106109999999,-79.41574349999998,70623,650.0,1,1,0
3385,415000,429888,1,1,43.7905665,-79.3562377,37379,850.0,2,2,0
3387,600000,599900,2,1,43.715469,-79.28062290000003,36232,1100.0,2,2,1
3389,635000,650000,2,1,43.7751232,-79.3454556,36359,1100.0,2,2,0
3390,595000,595000,1,0,43.6601025,-79.3850843,56526,550.0,1,1,0
3391,585000,599900,1,1,43.6520584,-79.37145749999998,58915,650.0,1,1,0
3396,436500,429900,2,1,43.7375763,-79.2382502,30033,1100.0,2,2,0
3398,890000,999900,2,3,43.7082969,-79.45261090000002,38527,2310.1479046836484,3,3,1
3401,995000,999900,3,2,43.656574,-79.3683276,58915,1856.3063063063064,3,3,1
3404,835000,819900,1,3,43.7056575,-79.30150649999999,43907,1300.0,3,3,1
3405,620000,609900,2,1,43.699343,-79.3871417,57039,750.0,1,2,0
3406,610000,610000,1,0,43.6505597,-79.38207220000002,56526,250.0,1,1,0
3407,515000,499000,1,0,43.643567,-79.401032,70600,550.0,1,1,0
3409,960000,969900,2,1,43.70709960000001,-79.39413780000002,57039,950.0,2,3,0
3412,576000,579000,2,0,43.6546239,-79.3790756,53583,650.0,1,1,0
3413,590000,559000,1,1,43.7782756,-79.41542340000002,44576,750.0,1,2,0
3415,542000,499000,1,1,43.69995369999999,-79.38750139999998,57039,550.0,1,1,0
3416,520000,530000,2,1,43.7792012,-79.3529609,37379,1100.0,2,2,1
3417,1250000,1299000,2,4,43.6596704,-79.54982890000002,99055,2750.0,3,4,1
3418,1935000,1990000,4,2,43.7131139,-79.36964669999998,125564,2310.1479046836484,4,5,1
3419,950000,968000,2,1,43.6676141,-79.38645890000002,56526,750.0,2,2,0
3420,625000,649000,2,1,43.7060154,-79.31099480000002,43907,1500.0,3,3,1
3421,1465000,1499800,2,1,43.6695496,-79.3837757,53583,1100.0,2,3,0
3422,628000,649900,1,0,43.646188,-79.374978,70600,850.0,1,1,0
3423,833000,749000,2,5,43.7066725,-79.4593075,38527,2310.1479046836484,2,3,1
3424,661800,658800,1,0,43.6486881,-79.37248629999998,70600,650.0,1,1,0
3425,685000,649900,2,1,43.6885809,-79.26826009999998,54360,2310.1479046836484,2,3,1
3426,801000,649900,3,2,43.686149,-79.46805379999998,33316,1761.820652173913,3,4,1
3427,1030000,1069888,2,2,43.5920442,-79.5386134,47384,2310.1479046836484,3,3,1
3428,360500,339900,1,1,43.68169899999999,-79.5107652,101551,1100.0,2,2,0
3429,2150000,2350000,3,2,43.7736331,-79.37984190000002,52035,2310.1479046836484,3,4,1
3430,1065000,899900,1,6,43.6102329,-79.5415301,47709,2310.1479046836484,2,2,1
3431,655000,670000,3,1,43.7505992,-79.46502699999998,29958,1300.0,2,3,0
3432,420000,399999,2,1,43.751128,-79.58287270000002,26548,1100.0,2,3,0
3433,2425000,2599000,5,3,43.69087260000001,-79.38816539999998,207903,2310.1479046836484,4,4,1
3434,650000,649990,1,0,43.66721090000001,-79.3891532,56526,550.0,1,1,0
3435,382000,394900,2,2,43.8101013,-79.2222046,29573,1300.0,2,2,0
3438,995000,1025000,2,1,43.64283320000001,-79.37679909999999,70600,1100.0,2,3,0
3439,845000,849900,2,2,43.7119821,-79.29477039999998,36232,2310.1479046836484,3,4,1
3441,657000,659900,2,3,43.716058200000006,-79.27601229999998,36232,1761.820652173913,3,3,1
3443,412000,429800,1,1,43.7926645,-79.2372189,29573,750.0,2,2,0
3445,625000,649000,1,0,43.6867088,-79.39925769999998,114174,650.0,1,2,0
3446,720000,725000,1,1,43.6469441,-79.3923973,70600,550.0,1,2,0
3447,607000,618000,2,1,43.75735419999999,-79.4093577,45326,850.0,2,2,0
3448,1825000,1799000,5,2,43.6665013,-79.30706459999998,92580,2250.0,4,5,1
3449,771111,699000,2,4,43.7390801,-79.2783903,31383,1300.0,3,3,1
3452,860000,849000,2,1,43.66541210000001,-79.4443454,39740,1761.820652173913,3,4,1
3453,515000,530000,1,0,43.6394055,-79.3932324,70600,250.0,1,1,0
3455,450000,450000,1,0,43.66321079999999,-79.3778032,53583,250.0,1,1,0
3457,660500,599000,2,1,43.6495978,-79.36554040000001,70600,850.0,2,2,0
3458,675101,619000,1,1,43.6456258,-79.3994776,70600,550.0,1,2,0
3459,810000,828000,3,1,43.6404058,-79.58393819999998,47002,1761.820652173913,3,3,1
3461,1370000,1449000,2,4,43.64031869999999,-79.49294040000002,64140,2310.1479046836484,3,4,1
3462,825000,825000,3,2,43.7911778,-79.2086108,32291,2310.1479046836484,4,5,1
3466,755000,699000,1,1,43.6524331,-79.3888604,37422,850.0,2,2,0
3470,725000,700000,2,1,43.77282779999999,-79.3615915,37379,1300.0,3,3,1
3471,1250000,1250000,2,2,43.7559108,-79.4114171,72371,2310.1479046836484,3,3,1
3472,608000,525000,1,0,43.6390962,-79.3864748,70600,750.0,1,2,0
3473,710000,998000,2,1,43.6460991,-79.36513620000002,70600,850.0,2,2,0
3474,810000,729000,3,4,43.75054540000001,-79.2916998,35047,2310.1479046836484,3,5,1
3475,625000,640000,1,3,43.771012,-79.20217650000002,32291,2310.1479046836484,3,3,1
3476,601000,605000,1,0,43.6828845,-79.41781499999998,165047,650.0,2,2,0
3477,925000,899000,2,1,43.6367403,-79.46977559999998,71204,1700.0,3,3,1
3478,900000,950000,2,4,43.7119264,-79.46041679999998,38527,2310.1479046836484,3,4,1
3479,620000,628000,2,1,43.67658839999999,-79.50760249999998,34059,1100.0,2,2,0
3480,328000,349800,1,1,43.73123629999999,-79.5317853,39003,650.0,1,1,1
3481,895000,899900,2,1,43.7808026,-79.3301627,36346,1761.820652173913,4,5,1
3482,860000,899990,3,9,43.7332987,-79.56396579999998,32815,2310.1479046836484,4,6,1
3483,512000,489900,2,0,43.6966701,-79.3920888,57039,550.0,1,1,0
3484,782000,699000,4,1,43.767146,-79.271457,31692,1750.0,4,5,1
3485,680000,699000,3,3,43.75363220000001,-79.56037090000002,30731,1761.820652173913,3,3,1
3486,775000,799000,2,3,43.7368915,-79.55185870000003,32815,2310.1479046836484,2,4,1
3487,675000,680000,2,1,43.651219,-79.37481199999998,53583,1100.0,1,2,1
3488,978000,999800,5,11,43.78032320000001,-79.289795,34200,2250.0,4,4,1
3489,750000,755000,1,2,43.75632239999999,-79.2569421,33256,900.0,3,3,1
3490,556000,529000,1,0,43.6500732,-79.3748906,53583,650.0,1,2,0
3491,728000,745000,1,1,43.6460983,-79.37605490000001,70600,650.0,1,2,0
3492,1525000,1538000,5,4,43.8037544,-79.35647809999998,40442,3250.0,5,7,1
3493,510900,515900,1,0,43.6493806,-79.37453190000002,53583,250.0,0,0,0
3494,685000,695000,3,1,43.7858499,-79.29239849999998,34200,1700.0,3,4,1
3495,1940000,1995000,2,1,43.67789140000001,-79.39665099999998,112766,1856.3063063063064,3,3,1
3496,1099990,1099900,4,1,43.632817,-79.51961109999998,52787,2124.0,3,4,1
3497,667000,699000,3,4,43.7293962,-79.4783076,34168,1761.820652173913,4,4,1
3498,1288000,1399000,3,2,43.7481608,-79.32325259999998,42516,2310.1479046836484,4,4,1
3499,1250000,1089000,2,2,43.6811825,-79.42270429999998,54460,2310.1479046836484,3,3,1
3500,700000,699000,2,1,43.683745,-79.46265319999998,33316,2310.1479046836484,2,3,1
3501,640000,649900,2,3,43.691596200000006,-79.272225,54360,2310.1479046836484,2,4,1
3502,850000,940000,2,3,43.6313845,-79.54929759999997,52787,2310.1479046836484,3,5,1
3503,1230000,1298000,1,4,43.7700887,-79.4400833,44576,2310.1479046836484,3,3,1
3504,410000,385000,1,1,43.7521667,-79.4568084,45936,750.0,2,2,0
3505,760000,768000,2,2,43.6868515,-79.4651228,33316,2310.1479046836484,2,3,1
3506,443000,454900,1,1,43.779111,-79.41408919999998,45326,550.0,1,1,0
3507,3025000,3199000,5,6,43.64237429999999,-79.496524,64140,4250.0,5,6,1
3508,685000,589000,1,1,43.642548100000006,-79.42589869999998,45737,750.0,1,2,0
3509,739000,757000,2,4,43.7466473,-79.5180347,27984,2310.1479046836484,3,3,1
3510,1650000,1725000,3,1,43.73439860000001,-79.4108894,111730,1750.0,3,3,1
3511,250000,237900,1,1,43.7491874,-79.5427005,29528,950.0,2,2,0
3512,440000,449900,1,0,43.6475126,-79.3927022,70600,250.0,0,0,0
3513,435000,439000,2,1,43.7816784,-79.2449316,30878,850.0,2,2,0
3515,684500,695000,2,1,43.7535074,-79.40382650000002,100516,1100.0,2,2,1
3516,756000,699000,3,2,43.79903789999999,-79.27292059999998,30414,1761.820652173913,3,4,1
3517,605000,629000,2,4,43.68950280000001,-79.49388520000002,30827,2310.1479046836484,2,3,1
3518,785000,779900,2,1,43.6438459,-79.391824,70600,850.0,2,2,0
3519,402000,399000,1,1,43.7066563,-79.42707349999998,85099,750.0,1,1,0
3520,330000,332900,1,1,43.8101013,-79.2222046,29573,750.0,1,1,0
3522,360000,359900,1,1,43.698348,-79.5145916,32997,750.0,1,2,0
3524,800000,708000,3,3,43.7881414,-79.3278574,31826,1761.820652173913,3,4,1
3525,537000,549000,2,2,43.6305531,-79.4755778,54438,950.0,2,2,0
3526,705800,699000,2,1,43.7665136,-79.40975710000002,45326,1300.0,2,3,1
3527,775000,799000,2,1,43.6687988,-79.44824249999998,39740,1100.0,2,3,1
3528,1150000,1190000,3,1,43.6804133,-79.42710009999998,54460,2310.1479046836484,3,4,1
3529,560000,568800,1,0,43.6413078,-79.4000933,70600,550.0,1,1,0
3530,881000,859000,1,1,43.6799691,-79.38911100000001,207903,850.0,1,2,0
3531,535000,525000,1,0,43.708472,-79.3974985,57039,550.0,1,1,0
3532,1750000,1799900,2,2,43.6439201,-79.3994776,70600,1700.0,2,3,0
3533,1000000,1000000,2,2,43.6326265,-79.50195769999998,64140,2310.1479046836484,3,3,1
3535,542000,559900,1,0,43.65881029999999,-79.3846429,56526,550.0,1,1,0
3536,355000,399000,1,1,43.65649570000001,-79.5702403,47002,950.0,1,2,0
3538,797000,799000,2,4,43.70352889999999,-79.2938918,43907,2310.1479046836484,2,4,1
3539,1050000,999000,3,4,43.7836365,-79.31981929999998,31826,2310.1479046836484,3,4,1
3542,650000,671000,2,2,43.8229566,-79.291248,28085,2310.1479046836484,4,5,1
3543,385000,389000,2,1,43.8240578,-79.2769151,28085,950.0,2,2,0
3545,868000,888000,2,0,43.669963,-79.38615809999997,53583,750.0,1,2,0
3546,993000,1038000,2,1,43.7624684,-79.41299289999998,72371,1700.0,2,3,0
3547,1850000,1895000,3,1,43.6780894,-79.3848565,207903,2374.0,2,3,0
3548,830000,699000,1,0,43.6757243,-79.3110928,55199,1300.0,2,2,1
3549,566500,579000,2,1,43.6256776,-79.4787686,54438,750.0,2,2,0
3551,1234000,1249888,3,4,43.68681770000001,-79.54264350000003,44177,2310.1479046836484,3,4,1
3552,825088,838000,2,1,43.70709960000001,-79.39413780000002,57039,850.0,2,3,0
3555,842000,860000,2,1,43.72089070000001,-79.4117485,169203,1100.0,2,2,0
3556,1700000,1699000,5,2,43.6045869,-79.49525249999998,54438,2310.1479046836484,4,4,1
3558,525000,529000,2,1,43.79529489999999,-79.42823539999998,34904,1100.0,3,3,0
3559,1150000,1200000,8,2,43.7671575,-79.5015647,29958,2750.0,6,9,1
3563,722000,723900,2,1,43.646254,-79.3835998,56526,1100.0,1,2,0
3564,1195000,1249000,4,10,43.7771389,-79.1707035,33323,2310.1479046836484,4,5,1
3565,1430000,1069900,4,2,43.6101339,-79.49860179999999,54438,2310.1479046836484,3,3,1
3566,547800,547800,1,0,43.6687178,-79.3839957,53583,550.0,1,1,0
3567,415500,399900,1,1,43.7246745,-79.61534309999998,31771,650.0,1,2,0
3568,907000,939000,2,1,43.7052905,-79.39782740000003,57039,1100.0,2,2,0
3569,905000,919000,2,1,43.6419035,-79.37911299999998,70600,750.0,2,2,0
3572,1751000,1649000,4,2,43.6630364,-79.4167272,58071,1761.820652173913,4,5,1
3576,652500,659888,4,1,43.7381913,-79.2425538,30033,1700.0,3,5,1
3577,680000,695000,2,1,43.7681506,-79.39079129999998,45326,850.0,2,2,0
3579,745000,759000,4,2,43.780929,-79.26064199999998,31825,1761.820652173913,5,7,1
3581,482000,498000,1,1,43.7683207,-79.3713203,52035,650.0,1,2,0
3582,1825100,1624000,3,2,43.6542324,-79.4717728,57465,2310.1479046836484,5,7,1
3583,399000,399000,2,1,43.7332364,-79.22242539999998,32913,1300.0,3,3,0
3584,477000,484500,1,1,43.714543000000006,-79.45307249999998,38527,650.0,1,2,0
3586,915000,899900,2,2,43.6918683,-79.5532975,36674,2310.1479046836484,4,4,1
3587,965000,1075000,2,2,43.6907884,-79.2931615,30430,2310.1479046836484,4,5,1
3589,536289,529900,1,0,43.64643359999999,-79.39780640000002,70600,550.0,1,1,0
3595,815000,849900,2,3,43.7747606,-79.29646869999998,34200,2310.1479046836484,3,4,1
3599,925000,899900,4,2,43.81650379999999,-79.28746129999998,28085,2310.1479046836484,3,4,1
3600,1187500,1248000,2,2,43.65414570000001,-79.52721690000001,101551,2310.1479046836484,3,5,1
3602,754700,769900,2,1,43.69774959999999,-79.2773775,26793,2310.1479046836484,2,3,1
3606,415088,415000,1,0,43.7089649,-79.39298490000002,57039,250.0,0,0,0
3607,1557500,1580000,3,3,43.742005,-79.35621309999998,67757,2310.1479046836484,3,4,1
3609,1175000,1200000,3,4,43.6281683,-79.57309659999999,62378,2250.0,4,4,1
3612,500000,499990,1,1,43.7366426,-79.4761018,34168,850.0,2,3,0
3618,708000,649000,1,2,43.5966602,-79.53044539999998,47384,2310.1479046836484,3,3,1
3619,628000,657900,2,1,43.6302208,-79.47613740000001,54438,1300.0,2,2,0
3623,360000,349999,2,1,43.7533471,-79.51333290000002,27984,1300.0,4,4,1
3624,2175000,2249000,4,1,43.7056333,-79.3696897,125564,2310.1479046836484,4,5,1
3625,1073000,1130000,3,1,43.7704434,-79.3722286,52035,1750.0,3,4,1
3626,715000,729900,2,2,43.7755273,-79.41491289999998,44576,1100.0,2,4,0
3627,735000,789800,2,1,43.6503005,-79.52632779999998,52787,1100.0,2,3,0
3628,535000,545000,2,1,43.63967940000001,-79.58156590000002,62378,1300.0,2,3,0
3629,830000,848888,2,3,43.68653060000001,-79.55650250000002,44177,2310.1479046836484,3,4,1
3630,3000000,2949000,5,4,43.64053610000001,-79.5127026,64140,4250.0,4,5,1
3631,3000000,3395000,5,5,43.6742366,-79.4020783,112766,2310.1479046836484,4,5,1
3632,460000,460000,1,1,43.75655649999999,-79.4086248,45326,650.0,2,2,0
3633,772000,789000,2,1,43.6598236,-79.36272729999997,34597,950.0,2,3,0
3634,250000,259900,2,1,43.75437520000001,-79.5103663,27984,750.0,2,2,0
3635,1030000,849900,2,4,43.6591276,-79.54434029999999,52787,2310.1479046836484,3,3,1
3636,808000,828800,2,2,43.7828822,-79.14265290000002,54045,2310.1479046836484,3,3,1
3637,2000000,1729000,3,1,43.6759613,-79.44134799999998,41717,2310.1479046836484,3,4,1
3638,600000,624999,2,2,43.80498370000001,-79.2045923,29573,1856.3063063063064,3,3,1
3639,580000,540000,1,0,43.6486881,-79.37248629999998,70600,550.0,1,1,0
3640,1000000,999900,3,4,43.6867224,-79.44570829999998,39803,2310.1479046836484,3,3,1
3641,350000,359900,2,1,43.7477413,-79.57992209999998,26548,1300.0,3,3,0
3642,979000,919000,2,3,43.6604715,-79.4962738,76629,1300.0,3,3,1
3643,472000,499900,1,1,43.6237761,-79.4799347,54438,250.0,1,1,0
3644,665000,678000,1,1,43.6487175,-79.48618359999998,71204,650.0,1,2,0
3645,1501000,1399000,2,0,43.6670278,-79.414357,112766,1750.0,3,3,1
3646,480000,499000,1,0,43.6418503,-79.3822455,70600,250.0,0,1,0
3647,900000,849000,2,4,43.68856539999999,-79.4550026,35112,2310.1479046836484,3,3,1
3648,1380000,1399000,3,5,43.6475067,-79.5425839,52787,2310.1479046836484,4,4,1
3650,595000,599900,2,1,43.683004800000006,-79.5256988,45615,950.0,2,3,0
3651,430000,450000,2,1,43.698348,-79.5145916,32997,1100.0,2,3,0
3653,375000,389900,1,0,43.6961831,-79.2929566,30430,950.0,2,2,0
3654,820000,849000,2,1,43.7038293,-79.41101499999998,204521,1300.0,2,2,0
3655,685000,699999,1,1,43.6416061,-79.3901975,70600,750.0,1,2,0
3656,1200000,999000,4,4,43.6951755,-79.3058249,47710,2310.1479046836484,3,4,1
3660,700000,698888,2,2,43.7686024,-79.1634189,33323,2310.1479046836484,3,5,1
3661,879000,799000,2,2,43.7136034,-79.29537579999999,36232,2310.1479046836484,3,3,1
3662,470000,485000,2,1,43.77744819999999,-79.2810949,31825,750.0,2,2,0
3663,645000,649000,2,1,43.6873323,-79.2907182,54324,1100.0,2,2,1
3667,660000,689900,2,4,43.7411025,-79.5373584,29528,1761.820652173913,3,5,1
3668,420000,439000,2,1,43.698348,-79.5145916,32997,1300.0,2,3,0
3669,1675000,1699900,4,1,43.674316,-79.2805714,54360,2310.1479046836484,4,5,1
3670,375000,379900,2,1,43.74395379999999,-79.2126897,32913,1100.0,2,3,0
3671,585000,588800,2,1,43.7340909,-79.44796350000001,51181,850.0,2,3,0
3672,337000,334900,2,1,43.7438789,-79.5866374,26548,1100.0,2,2,0
3675,613000,619000,1,0,43.6475126,-79.3927022,70600,650.0,1,2,0
3677,1288000,999000,4,2,43.6942714,-79.3170313,51846,2310.1479046836484,3,3,1
3678,493000,449000,1,0,43.6627357,-79.37934609999998,53583,250.0,1,1,0
3679,715000,699000,1,3,43.7446892,-79.222844,32913,900.0,3,3,1
3682,450000,459900,2,1,43.6953637,-79.55070309999998,36674,1300.0,3,3,0
